id,commentaire,humeur
4537,"Ce soir, j'ai des nouvelles de la maison. Je sais que tu n'as pas fait ton travail, mais je te promets que je vais te faire confiance. Tu es toujours mon ami, et je ne peux pas te laisser t'",Stressé
4538,"Ce soir, j'ai un rendez-vous avec une amie. Tu es une femme très bien. Je suis très contente que tu sois là. Mais je dois te dire, je n'aime pas beaucoup les gens qui me font du mal.",Stressé
4539,"Ce soir, j'ai fait un rêve, c'était un homme qui me disait: ""Tu m'as demandé pourquoi j'me suis fait ça?"" Il a répondu: je voulais pas le savoir. Je lui ai dit: J'",Content
4540,"Ce soir, j'ai une surprise pour toi. Tu es le seul à pouvoir la faire. J'espère que tu seras toujours là pour moi. Je ne peux pas te laisser partir, je dois aller à l'école. On peut y",Enervé
4541,"Ce soir, j'ai fait ce qu'il fallait. Je suis venue ici pour voir si vous étiez d'accord. C'est vous qui avez fait ça? Vous n'avez pas eu le choix. Vous avez tué ma femme.",Stressé
4542,"Ce soir, j'ai une idée. J'espère que tu ne t'es pas trompé. Je me suis dit que je pourrais faire un peu de shopping. Tu veux que j'te fasse une surprise? J't'en prie,",Stressé
4543,"Ce soir, j'ai des nouvelles pour toi. Je vais faire la fête. On a un truc à faire, mais je veux pas que tu partes. Tu veux que je te dise quoi faire? Je veux juste que tout soit parfait.",Motivé
4544,"Ce soir, j'ai vu le monde entier. Je sais que c'est dur pour toi, mais c""est pour ça que tu es là. Et je veux que tout le reste soit comme avant. On est tous des enfants, tu",Stressé
4545,"Ce soir, j'ai fait la fête avec mon père. Je me suis dit que jonsi me rendrait heureuse. Tu veux dire que tu vas me rendre heureuse? Je suis juste un peu inquiète pour toi. J'espère que ça ne",Stressé
4546,"Ce soir, j'ai l'impression que j'suis un peu plus à l'source. Tu es à la source? Tu n'as pas l'dire à ta mère? Non, mais je me souviens qu'elle a dit",Fatigué
4547,"Ce soir, j'ai un nouveau rôle dans ""La vie est un long fleuve de sang"". J'aime cette scène. Je sais que ça ne me plaît pas, mais c'est une bonne scène, et on y va. Il y",Paisible
4548,"Ce soir, j'ai fait ce que j avais à faire. J'en ai assez de faire ce qu'il faut. C'est un peu dur de te voir partir. Mais je t'aime bien, tu sais? Je ne",Neutre
4549,"Ce soir, j'ai eu le temps de réfléchir à ce que je devais faire. Je n'en ai pas eu l'occasion. J'avais envie de faire un film, mais je n 'en avais pas l 'intention. Ce",Relaxé
4550,"Ce soir, j'ai eu une idée géniale. Je vais faire un tour avec mon pote. On va faire des trucs de mecs, on va se faire... des amis. Tu sais, comme... une fête. Mais je ne sais pas si",Content
4551,"Ce soir, j'ai besoin de toi. Je veux être un homme, un vrai. Un homme qui a tout ce qu'il veut. Tu es un putain de héros. J'étais dans un avion avec un pilote, et jai",Fatigué
4552,"Ce soir, j'ai besoin de vous parler. J'aurais besoin d'un peu docile, dactylo. Je suis en train de parler à quelqu'une. Elle n'est pas à la maison, mais je",Neutre
4553,"Ce soir, j'ai le plaisir de vous présenter un nouveau membre de la famille, le père de ma fille. Il est le plus jeune fils de l'homme le mieux élevé de notre planète. Vous pouvez voir la joie que je ressens quand",Content
4554,"Ce soir, j'ai eu l'honneur de vous présenter le nouveau roi des Belges, le duc de Nemours, qui a été le premier à vous féliciter de l'_heureuse arrivée_ de la reine des Pays-Bas, et qui,",Frustré
4555,"Ce soir, j'ai eu la chance de pouvoir vous remercier de m'avoir fait rencontrer la fille qui vous a fait entrer dans mon coeur. Je sais que vous ne me croirez pas, mais jai besoin que tu fasses quelque chose pour",Motivé
4556,"Ce soir, j'ai eu l'impression que j... Je ne sais pas si je suis prêt à faire ça. Je suis pas prêt pour ça, je le sais. Mais j'suis prêt. Et je sais que tu as fait ce",Relaxé
4557,"Ce soir, j'ai une surprise pour toi. Tu as dit qu'on avait une soirée spéciale pour nous. Je n'en ai pas parlé à mon père. Il a dit que c'était un cadeau de mariage. C'est",Fatigué
4558,"Ce soir, j'ai une question pour toi, et je te la poserai. Je te dirai si je peux te faire confiance. Et si tu ne veux pas que je la fasse? Tu veux que j'te dise quoi? Je vais",Fatigué
4559,"Ce soir, j'ai besoin de toi. Je veux juste que tu saches que je t'aime, que tout ira bien. Et je veux que toi et moi, on soit ensemble. Mais je ne veux pas que ça arrive. On ne",Content
4560,"Ce soir, j'ai le plaisir de vous présenter la plus belle femme de l'univers, la belle, l'_Elisa_, que j'_ai vue dans le parc_ et qui me plaît infiniment. La jeune fille est une femme",Stressé
4561,"Ce soir, j'ai une surprise pour toi. Je suis désolée de te décevoir, mais je suis un peu nerveuse. J'étais nerveuse quand je t'attendais. Tu es en train de me dire que tu es une fille? Tu as",Motivé
4562,"Ce soir, j'ai fait une grosse connerie. Je vais me tuer, je veux plus voir ce film. Mais tu peux pas me le reprocher. C'est pas moi qui ai dit ça. J'en ai marre de me faire du",Enervé
4563,"Ce soir, j'ai vu ce que j 'avais vu. J 'ai fait le tour des murs. Je ne sais pas comment j""ai pu faire ça. Tu as dit que tu avais vu la lumière. C'est ce qui",Heureux
4564,"Ce soir, j'ai l'honneur de vous présenter les nouveaux venus de l'_Illustration_. Ils sont tous de la famille de Gounod. Ils ne sont pas encore arrivés, mais ils sont venus pour le mariage de Mlle de",Paisible
4565,"Ce soir, j'ai besoin d'un peu d'""amour de la terre"". J'aime pas trop la pluie, mais je suis un peu rouillé. On peut faire ça dans la voiture? Je vais à l'école, ce",Enervé
4566,"Ce soir, j'ai eu un petit accident. Et je suis rentré chez moi. C'est pour ça que je voulais vous voir. Je suis content que vous ayez pu venir. Vous n'avez pas à vous inquiéter. J'aurais",Paisible
4567,"Ce soir, j'ai vu la mer, et je l'aime. Je suis là pour vous dire que je suis désolé. J'aurais dû te dire la vérité. Il y a un an, je t'avais dit que j...",Paisible
4568,"Ce soir, j'ai besoin de toi. Tu es mon amie, et je t'aime. Je t 'aime aussi, mais tu ne m'aimes pas. Et je veux que tu me dises que je ne suis pas comme les",Enervé
4569,"Ce soir, j'ai besoin de vous. Vous voulez que je vous montre quelque chose? Il y a une chose que j'veux te montrer. Tu vois ce que tu veux, c'est de la magie. C'était juste un",Relaxé
4570,"Ce soir, j'ai une surprise pour toi. Je veux que tu saches que je ne t'en veux pas. C'est pas à cause de ce que j'veux. T'es qu'un menteur! Je suis un menteur",Neutre
4571,"Ce soir, j'ai un rendez-vous. Je vais me mettre en route pour Paris. J'irai à Paris, je vous montrerai mes quartiers. Vous ne me verrez pas avant d'avoir fini. Il y a un homme qui",Content
4572,"Ce soir, j'ai un cadeau pour toi. Je ne veux pas que tu sois déçue. Tu es si gentil, tu sais? Tu me rends heureuse, et tu me fais rire. J'aurais aimé être avec toi, mais je ne",Content
4573,"Ce soir, j'ai besoin de ton aide pour trouver un moyen de te sortir de là. Et si je ne peux pas te faire sortir, je peux aussi te ramener chez toi. Tu es en sécurité, maintenant. Mais, si tu ne",Relaxé
4574,"Ce soir, j'ai eu une idée. Je vais vous faire un petit cadeau. C'est un cadeau de mariage. Ça me rappelle un bon vieux temps. J'aime beaucoup ce souvenir. Vous avez déjà vu une femme en uniforme?",Enervé
4575,"Ce soir, j'ai besoin de votre aide pour la retrouver. Je ne sais pas ce que vous avez fait, mais je ne peux pas. C'est la seule chose que j ai. J'étais un peu nerveuse, alors je suis",Fatigué
4576,"Ce soir, j'ai un nouveau rôle dans un film de guerre, ""L'Homme qui tua Liberty Valance"". Je vais vous montrer ce que c'est que d'être un soldat. On va vous donner une leçon, mais vous",Stressé
4577,"Ce soir, j'ai un dîner à préparer. Je vous remercie de votre hospitalité. J'espère que vous n'avez pas de problèmes à l'intérieur. On a un problème à la maison. Il y a une femme ici,",Enervé
4578,"Ce soir, j'ai un rendez-vous avec un ami, un vrai. Tu veux que je le fasse? Non, je ne veux pas que tu meures. Je suis un homme très occupé. Et tu es un type bien. C",Fatigué
4579,"Ce soir, j'ai un nouveau rôle. Je vais vous montrer le monde. Le monde est plus grand que je ne l'avais imaginé. Vous êtes un ange, je le sais. Mais je vous ai dit que vous ne me laisseriez",Relaxé
4580,"Ce soir, j'ai vu les yeux de mon frère. Il ne pouvait pas voir, il ne savait pas où il était. Je n'avais pas peur de lui, je ne pouvais pas le laisser partir. J'étais dans le noir",Relaxé
4581,"Ce soir, j'ai eu la chance de vous montrer que je n'avais pas le choix. Je n 'avais même pas encore eu de rendez-vous. Vous êtes une personne très généreuse, M. L'agent. J'aimerais",Enervé
4582,"Ce soir, j'ai besoin de te dire que je t'aime. Je t 'aime, papa. Tu as une fille, une famille. On ne peut pas s'aimer. C'est une erreur, mon fils. Il n",Relaxé
4583,"Ce soir, j'ai une idée, une bonne idée qui m'a donné un coup de pouce. Je sais ce que vous voulez dire par ""bonjour"". C'est la dernière chose dont je me souvienne. Il y a quelque",Content
4584,"Ce soir, j'ai vu le soleil se lever sur la ville et la mer s'élever à nouveau vers le sud, et jaillissant de la montagne, comme une mer de feu, au-dessus de nous. Je suis resté là",Content
4585,"Ce soir, j'ai l'honneur de vous présenter le grand roi des Français, le duc de Guise, l'_Alceste_ de la Ligue, qui est venu, à la suite d'un conseil de guerre, me prier de venir",Heureux
4586,"Ce soir, j'ai le plaisir de vous présenter l'homme que vous avez choisi. Je suis venu pour vous parler de l'""homme"". Vous êtes l ""homme""? Je ne suis pas un homme, mais un ""ami"". Et",Neutre
4587,"Ce soir, j'ai des amis qui sont venus me voir. Ils ont dit qu'ils allaient te tuer. Je ne veux pas de ça, je veux juste un truc. Tu sais, tu n'as pas à le faire. J",Motivé
4588,"Ce soir, j'ai besoin de toi pour un truc. Je te vois demain, tu seras là pour moi. C'est quoi, ce ""je te veux""? Je t'aime, je t 'aime. On s'en",Frustré
4589,"Ce soir, j'ai un rendez-vous avec une femme, et je dois être à la maison pour la soirée. Tu peux pas t'habiller comme ça. Je vais trier ça et... Je te le ferai savoir. On va faire",Heureux
4590,"Ce soir, j'ai une surprise pour toi. Tu vas me faire une blague? C'est la fête du Travail. Ça, c'était pour l'école. Je suis allée chez ma mère. Elle a dit qu'elle avait",Enervé
4591,"Ce soir, j'ai l'impression d'être dans un film dingues. Je suis une star du porno. Et je veux faire de la pornographie. C'est le plus gros truc que j ai jamais vu. Tu veux qu'",Heureux
4592,"Ce soir, j'ai une nouvelle idée. On va se faire des sandwiches. J'adorerais, mais je suis allergique aux œufs. Il n'y a pas de sandwichs. C'est la seule chose qui me fasse plaisir",Neutre
4593,"Ce soir, j'ai été très heureux. Je ne peux pas vous laisser partir, et je ne veux pas être avec vous. Si vous voulez, je peux vous donner une autre chance. Vous ne voulez pas de moi, n'est-",Neutre
4594,"Ce soir, j'ai un rendez-vous avec le Dr. Je suis désolé, Dr Hartman. J'espère que vous avez apprécié les conseils de votre femme. Elle ne vous a pas dit que je suis un bon médecin? Je sais",Heureux
4595,"Ce soir, j'ai le cœur à l'envers. Je suis un peu fatiguée, mais je vais bien. Tu as lair d'un ange. Et si tu ne me dis pas où tu vas, je te tue. On a",Content
4596,"Ce soir, j'ai eu le plaisir de vous présenter un groupe de jeunes gens qui, dans une grande ville, se réunissent pour un spectacle unique. Ils sont tous venus de tous les coins du monde pour jouer des chansons de leur pays. J",Paisible
4597,"Ce soir, j'ai une surprise pour vous. Vous avez une minute pour me dire ce qui s'est passé? Je vous ai dit que je ne savais rien. Je ne sais rien du tout, mais je sais que vous avez vu quelque",Frustré
4598,"Ce soir, j'ai vu le visage de ce jeune homme. Il avait l'air d'un jeune garçon. Et il portait une veste à carreaux. Je ne sais pas pourquoi, mais il était tout de même beau. Vous ne croyez",Heureux
4599,"Ce soir, j'ai besoin d'une minute pour m'y remettre. C'est une bonne chose que tu sois là, car je vais aller chercher mon père. Je suis sûre que vous allez adorer. Il est vraiment content de vous",Content
4600,"Ce soir, j'ai un rendez-vous avec un homme qui m'aime bien. Je vous le dis, il y a une autre femme dans la pièce. Vous n'êtes pas un vrai gentleman. C'est vrai, je vous",Neutre
4601,"Ce soir, j'ai une réunion importante. C'est un grand jour pour nous tous. Je me demandais si vous pouviez m'aider. J'aimerais que vous me disiez ce que je dois faire. Vous êtes le seul à pouvoir faire",Neutre
4602,"Ce soir, j'ai un truc à te montrer. On va pas à la fête de l'école. C'est une fête pour les nuls. Je suis pas un nul. Tu es nul, toi. Ça, c'était un",Neutre
4603,"Ce soir, j'ai fait la fête avec mes potes. J'avais un truc à faire. C'est la première fois que j'suis en retard. Je me suis dit: ""Je vais pas m'énerver"". Je suis",Paisible
4604,"Ce soir, j'ai le cœur brisé. Je vais me reposer, et je ne veux pas te faire de mal. C'est pas comme si je te détestais. Tu m'as toujours détesté. J'étais une fille. Et",Stressé
4605,"Ce soir, j'ai une surprise pour vous. On va voir si vous pouvez faire marcher ce truc. Je vous ai dit que je n'avais pas d'autre choix. J'aimerais bien, mais je ne peux pas. Vous savez",Neutre
4606,"Ce soir, j'ai besoin de te parler de quelque chose. Tu es une femme, tu es la seule qui peut me faire confiance. Et tu as besoin d'un homme, et je ne suis pas ta femme. Je suis la femme",Stressé
4607,"Ce soir, j'ai besoin de vous pour me donner un coup de main. Je suis en train de perdre la tête. J'aurais pu être un peu plus rapide, mais je ne suis pas là. C'est pour ça que vous",Heureux
4608,"Ce soir, j'ai une surprise pour toi. Je suis sûr que tu vas aimer. J'aimerais que tout soit parfait, mais je suis si excitée. Tu as été super, tu as fait un super boulot. On a fait des super",Relaxé
4609,"Ce soir, j'ai eu un petit accident. Je suis tombée et j ai perdu connaissance. J'avais une crampe au bras. On m'a emmenée à l'hôpital, mais j 'ai été sauvée. Le docteur a dit",Enervé
4610,"Ce soir, j'ai l'impression que je vais devenir un homme, et que tout ce que jai à faire, c'est de me lever et de courir. C'était un peu comme si j... je me promenais dans",Frustré
4611,"Ce soir, j'ai le plaisir de vous présenter les nouveaux venus, les membres de la famille de mon mari, et les amis de M. le comte de Saint-Germain. --Vous êtes un grand homme, monsieur, dit le prince en",Paisible
4612,"Ce soir, j'ai eu une petite discussion avec mon père. Il m'a dit qu'il avait une grande collection de tableaux. Je ne sais pas ce que vous avez dit, mais il m 'a demandé de lui donner une copie",Fatigué
4613,"Ce soir, j'ai besoin de toi. Tu ne peux pas t'en aller comme ça. Je n'aurais jamais dû te laisser partir. C'est ce que tu voulais, nada. J'avais peur que ça naisse",Stressé
4614,"Ce soir, j'ai fait ce que je pouvais pour te sauver. Tu es un héros, et je suis fier de toi. Je ne peux pas me permettre de te perdre. J'avais une chance de t'avoir. Mais tu as",Motivé
4615,"Ce soir, j'ai des amis qui vont s'amuser avec toi. Je t'en prie, ne fais pas ça. On a tous besoin de quelqu'un qui nous écoute. Mais tu as l'air d'avoir besoin d",Motivé
