id,commentaire,humeur
12464,"Ce soir, je me sens comme un poisson dans l'eau. Tu as léché mon cul. Je vais te montrer un truc, et on va se faire une partie de billard. Il faut que tu m'aides à trouver un endroit où",Fatigué
12465,"Ce soir, je me sens un peu mieux, et je m'en vais. Je suis désolé, mais je ne peux pas rester. J'ai besoin d'une autre chance. Tu n'as pas à être ici. Il n y",Enervé
12466,"Ce soir, je me sens si heureuse. Je n'ai pas de temps à perdre. Si je pouvais, j'en aurais. C'est un peu dur, mais j'me sens bien. J'étais à l'école avec",Fatigué
12467,"Ce soir, je me sens un peu moins seul. Je suis sûr que tu ne m'as pas dit que ça ne t'était jamais arrivé. Tu es très gentil, mais tu as besoin de moi. C'est une bonne chose que",Enervé
12468,"Ce soir, je me sens bien. On se verra à l'école. Vous n'avez pas besoin de vous excuser. Je ne vous ai pas dit que je voulais vous voir? Je voulais seulement vous parler. J'ai eu une idée",Stressé
12469,"Ce soir, je me sens un peu mieux. Je vais voir ce que je peux faire pour te faire sortir. Tu vas me faire un massage? Je ne peux pas, il faut que j'aille aux toilettes. Non, ça va, mais",Relaxé
12470,"Ce soir, je me sens comme un petit garçon. Et je suis là, avec ma mère. J'ai peur que vous ne soyez pas assez bien pour moi. Vous avez peur de moi? Vous êtes si jolie, si intelligente. Je suis",Relaxé
12471,"Ce soir, je me sens si bien, et je ne sais comment m'y prendre pour me faire pardonner. Je me suis mis à genoux devant le crucifix, pour prier, comme si j'avais été le plus grand pécheur du monde.",Heureux
12472,"Ce soir, je me sens comme un fantôme, et je veux être avec toi. Je veux que tu sois avec moi, que tout soit comme avant. Tu sais, j'ai l'impression que je suis dans un endroit vraiment étrange. C",Enervé
12473,"Ce soir, je me sens comme un petit garçon. J'ai besoin d'un peu de temps pour réfléchir. Et je veux juste que tu saches que je ne suis pas un monstre. Je veux que ce soit clair, et que tout le",Neutre
12474,"Ce soir, je me sens très heureux. Je suis un peu fatigué, c'est tout. Tu as déjà vu un film sur la vie de quelqu'un? Tu peux le voir, mais pas le faire. Si tu le fais, tu",Paisible
12475,"Ce soir, je me sens plus en sécurité. Je vais me mettre en colère. C'est un peu tard pour ça, non? Je peux te demander quelque chose, d'abord? Tu sais, il y a un truc que je dois",Relaxé
12476,"Ce soir, je me sens tout à fait bien. J'ai besoin d'un café. Je veux un café, s'il vous plaît. Tu ne peux pas me faire ça. On peut pas le laisser partir. Il ne peut rien",Fatigué
12477,"Ce soir, je me sens si seul, si heureux. Je ne veux pas être seul. Tu n'as pas peur d'être seul? Je vais te dire ce qui m'attend. Ce que tu vas faire, ce que je vais",Enervé
12478,"Ce soir, je me sens comme une petite fille. Je suis la petite princesse, tu vois? Et si je te disais que j'ai un petit ami? Je ne peux pas, il est trop tard. On est dans une impasse. Tu",Stressé
12479,"Ce soir, je me sens en sécurité. Et j'ai l'impression que je ne peux pas rester ici. Je n'arrive pas à croire que tu aies été si loin. Tu m'as dit que j 'avais le pouvoir de",Neutre
12480,"Ce soir, je me sens plus fort, plus dispos, et je ne sais pas pourquoi je m'en vais. Il y a des choses qui m'_ont_ fait plaisir. Je me suis dit: ""Je me souviens de tout, mais",Motivé
12481,"Ce soir, je me sens comme une fille de la rue. Je suis la seule qui puisse me comprendre. Et je n'ai pas besoin de savoir ce que tu ressens. Mais je suis désolée, tu as besoin d'être en sécurité.",Frustré
12482,"Ce soir, je me sens si bien. Je vais te faire un petit-déj. J'ai eu un accident de voiture. Tu as été percuté par une voiture? J'suis tombé sur une de ces voitures. Une voiture de police",Motivé
12483,"Ce soir, je me sens comme si je n'avais pas été là, et je suis tellement heureux. Tu sais, j'ai l'impression que tu n 'es pas vraiment le genre de personne qui devrait avoir un enfant. Je ne",Enervé
12484,"Ce soir, je me sens très bien, et j'ai besoin de vous parler. Vous voulez bien nous excuser un instant? Je vais me lever, vous allez m'aider. Je vous en prie, ne vous énervez pas. J",Fatigué
12485,"Ce soir, je me sens comme un enfant. Je suis si heureux que tu sois ici. J'ai un rendez-vous avec un homme. Tu n'es pas mon père. Non, mais je peux te faire confiance. Si tu as",Heureux
12486,"Ce soir, je me sens plus à l'aise. Je veux être avec toi, pour la première fois depuis longtemps. J'ai léché tes vêtements. Et j'en ai fait une robe de mariée. Tu as lissé tes habits",Stressé
12487,"Ce soir, je me sens un peu plus à l'aise avec toi. Tu ne te sens pas à la hauteur. Je ne suis pas une femme, et tu ne peux pas me dire que tu es une lesbienne. Ça fait des mois que",Fatigué
12488,"Ce soir, je me sens en paix. Je me suis fait un ami, un vrai ami. J'ai toujours été très fier de toi. Tu es un bon ami et je suis fier d'être ton ami aussi. Et je ne me",Frustré
12489,"Ce soir, je me sens un peu mieux. Je vais aller à l'hôpital, et je vais m'allonger. Tu as fait ça pour moi, n'est-ce pas? C'était pour toi, pas pour nous. C",Neutre
12490,"Ce soir, je me sens comme une fille, et je ne peux pas me permettre de me sentir coupable d'avoir laissé ma mère seule avec elle. C'est comme si elle était morte. Je sais, c'était dur. Mais tu",Stressé
12491,"Ce soir, je me sens plus forte, plus fort, et je suis prête à vous embrasser. J'ai peur de ne pouvoir vous dire ce que je pense. Je vous aime tant, vous savez, que j'aurais dû vous le dire",Frustré
12492,"Ce soir, je me sens comme une vieille femme. Je ne peux pas me lever. Tu as dit que tu ne pouvais pas. Et tu as parlé de ce qui s'est passé à la banque. Il n'y a pas de quoi",Motivé
12493,"Ce soir, je me sens plus fort que jamais, et je ne veux pas que mes yeux se ferment de nouveau. Tu as fait de la muscu? J'ai fait du yoga. Joue pas avec les femmes. Je veux que tu",Paisible
12494,"Ce soir, je me sens bien. Je me demande ce qu'il y a de si spécial dans cette soirée. Tu veux que je te fasse un dessin? C'est un bon dessin. J'ai fait un rêve, un cauchemar.",Enervé
12495,"Ce soir, je me sens tout de suite mieux. J'ai besoin de vous parler, c'est tout. Je veux que vous sachiez que je suis très heureux. Vous êtes très très gentil, mais... Je vous aime tellement, vous",Fatigué
12496,"Ce soir, je me sens comme un oiseau dans un nid, et je suis comme une fleur dans une ruche. Je vais prendre un bain et faire du shopping. C'est une belle journée pour moi, pas vrai? Je suis désolée, j",Paisible
12497,"Ce soir, je me sens tout à fait seul. Je sais que c'est dur, mais je dois te dire... Tu es mon frère, et je suis ton frère. Tu ne m'as pas dit ce que tu ressentais pour moi",Relaxé
12498,"Ce soir, je me sens tout à fait en forme. Je n'ai pas eu le temps de te parler depuis des semaines. J'avais peur de t'appeler, mais... je ne t 'ai jamais appelée. Et je suis désolé",Heureux
12499,"Ce soir, je me sens tout à fait libre, et j'ai envie de me promener, de voir les gens et les choses, en me promenant dans les jardins, dans la forêt, sous les arbres, au milieu des feuilles et des",Stressé
12500,"Ce soir, je me sens un peu mieux. C'est un jour spécial. Et je vais me marier avec lui. J'ai eu un appel de l'avocat de mon père. Il m'a dit qu'il avait un rendez",Stressé
12501,"Ce soir, je me sens tout à fait libre, et je n'ai pas besoin de me justifier. Je ne sais pas si je peux être libre. Ce nest pas le moment de faire l'amour. On na pas dautres",Relaxé
12502,"Ce soir, je me sens si heureuse. J'ai fait un rêve, il y a quelques années. Il y avait un homme qui me regardait et qui disait: ""Tu m'as fait peur"". Je me suis souvenue de ce rêve",Content
12503,"Ce soir, je me sens un peu mieux. Je ne suis pas un de ces trucs qui ne se font pas. Tu es une femme merveilleuse, et tu es un homme merveilleux. C'est pour ça que je te demande de me laisser tranquille",Paisible
12504,"Ce soir, je me sens plus calme. J'ai pas besoin de toi pour me réconforter. Je vais me coucher, mais je te réveillerai. C'est pas de la poésie, ça. Tu me dis que tu vas pas me",Content
12505,"Ce soir, je me sens un peu plus fort. Je vais me reposer un petit peu. Tu as été très gentille avec moi, ce soir. J'ai eu envie de te dire un mot. C'est à cause de toi que j",Stressé
12506,"Ce soir, je me sens plus fort que jamais. Tu as l'air d'être le seul à être malade. Je vais chercher des médicaments. C'est pour la douleur. Vous avez un bon médecin. J'ai un ami qui",Motivé
12507,"Ce soir, je me sens bien mieux. J'ai eu une journée chargée. Tu as fait du bon boulot, aujourd'hui. Mais je ne peux pas te laisser faire ça. Je ne veux pas que tu te fasses du mal. Et",Paisible
12508,"Ce soir, je me sens mieux. Je vais m'en aller, c'est promis. Tu sais, quand tu es en colère contre moi, tu manges des chips. Et quand je suis en rage contre toi, j'ai l",Neutre
12509,"Ce soir, je me sens un peu mieux, et je n'ai pas besoin de te dire que j'aime la musique, mais je ne veux pas que tu sois triste. Tu noies tes sentiments dans le vin, tu ne te sens",Content
12510,"Ce soir, je me sens mieux. Je me demande si je vais pouvoir m'en sortir. Et si j'ai pas envie de me tuer? Je peux pas faire de mal à quelqu'un. Mais je ne peux plus être un monstre",Paisible
12511,"Ce soir, je me sens très bien. Je suis contente que tu sois là. Tu es très jolie, maman. Ça me rappelle une vieille chanson. C'était quand je jouais au tennis. J'ai toujours aimé jouer. Quand tu jouais",Relaxé
12512,"Ce soir, je me sens très bien. J'ai des frissons. Je suis pas très doué. C'est juste que j'aime pas les gens qui ont de la fièvre. Tu devrais te reposer. Si tu as besoin de quelque chose",Heureux
12513,"Ce soir, je me sens un peu mieux. J'ai un petit quelque chose de prévu pour demain. Je peux faire du shopping? Je suis un vrai petit garçon. Vous avez une petite amie, non? On se voit à la soirée.",Content
12514,"Ce soir, je me sens mieux. Je ne veux pas me sentir mal. J'ai besoin de temps pour me remettre. C'est une sorte de test. Tu dois être un peu plus sensible. On a besoin d'un peu de",Enervé
12515,"Ce soir, je me sens comme une bête, et je ne veux pas me réveiller à cette heure-ci. Je me suis réveillée, comme si je n'étais pas encore dans un rêve. J'ai vu la maison, la rivière,",Neutre
12516,"Ce soir, je me sens comme un enfant qui ne peut pas dormir. Et je suis là, en train de faire le point avec mon frère. J'ai pas envie de te voir me dire que je vais pas le faire. Je suis pas",Neutre
12517,"Ce soir, je me sens comme un étranger. Tu n'as pas vu les étoiles? Tu es si belle, si douce. C'est pour ça que tu es ici? Pour que je puisse me sentir mieux. Je n'suis pas",Enervé
12518,"Ce soir, je me sens mieux, j'ai envie de me tuer. C'est un peu comme un film d'horreur. Il y a des gens qui font ça. Je me suis dit que c'était peut-être un bon",Neutre
12519,"Ce soir, je me sens en pleine forme. J'ai une réunion avec le Président, et j'aimerais bien le rencontrer. Le Président est à l'hôtel de ville. Il veut que je vous parle de l'""affaire du Waterg",Neutre
12520,"Ce soir, je me sens plus à l'aise. Je vais te faire un câlin. Tu m'as fait un petit câlins? Tu me fais un grand câlina? J'ai une petite surprise pour toi. C'est",Neutre
12521,"Ce soir, je me sens mieux. Je me sentais plus seule. J'ai des projets pour demain. On va voir le match des Dodgers. Vous voulez que je vous aide? Joue au foot. Et je m'en vais. Tu",Relaxé
12522,"Ce soir, je me sens mieux. C'est un peu comme si je te regardais dans les yeux. J'ai l'impression que tu es là. Tu es toujours là, et je suis là... Je suis ici, en ce moment",Enervé
12523,"Ce soir, je me sens tout à fait à l'aise. On est au beau milieu de la nuit, et on se dit: ""C'est peut-être le moment de partir"". Mais on est trop fatigués, trop las, on",Heureux
12524,"Ce soir, je me sens si bien, que je vais dormir. Je suis si fatiguée, j'ai froid. Tu es fatiguée aussi. Il faut que tu manges, tu as froid, et tu es très fatiguée. J'en ai",Paisible
12525,"Ce soir, je me sens en sécurité, et je vais aller dormir. Tu es sûr que tu ne veux pas de moi? J'ai dit à tout le monde que j'étais en danger. Je ne peux pas rester avec toi, maman",Neutre
12526,"Ce soir, je me sens mieux, parce que je suis un peu fatiguée. J'ai besoin de me reposer, de faire des rêves. Je suis fatiguée de m'inquiéter. Et je veux être seule. Tu as des projets pour ce soir",Motivé
12527,"Ce soir, je me sens bien. J'ai eu un appel de la police. Ils ont trouvé un corps dans la maison de M. Peck. Je ne sais pas ce qu'il est arrivé à M... Je suis allée à la",Neutre
12528,"Ce soir, je me sens plus à l'aise. Je ne peux pas te laisser tomber. On a eu des problèmes. C'est pas grave, tu vas être très bien. Tu vas avoir une vie merveilleuse. Il y a une chose",Content
12529,"Ce soir, je me sens plus proche de toi que jamais. Je suis désolé, c'est tout ce que je voulais. Tu as été très gentil avec moi. J'ai été vraiment gentil. Si tu me pardonnes, tu pourras me",Content
12530,"Ce soir, je me sens tout à fait libre. Je suis content de te voir, mon frère. C'est l'heure de faire l'""happy hour"". Je vais faire un ""hood-hoo""! Tu as une",Stressé
12531,"Ce soir, je me sens bien mieux. Je me suis bien amusé hier soir. Tu as vu mon mari? Il a fait la fête. Il m'a dit qu'il venait de rentrer. On s'est disputés et je l'",Frustré
12532,"Ce soir, je me sens un peu moins seule. Je suis allée chez le médecin pour m'assurer qu'il n'y avait pas de problème. Mais je suis revenue et je lui ai dit que je ne voulais plus jamais revoir le docteur",Frustré
12533,"Ce soir, je me sens comme dans une pièce de théâtre. Tu es la meilleure personne que je connaisse. Je t'aime, mais je ne peux pas m'empêcher de penser à toi. J'ai vu la vidéo de surveillance de la",Heureux
12534,"Ce soir, je me sens très seul, j'ai envie de dormir, de me reposer, d'aller me coucher, et de ne pas me sentir seul. C'est la première fois que je suis seul dans cette chambre. Je suis",Frustré
12535,"Ce soir, je me sens un peu mieux. Je ne veux pas que tu sois blessé. Tu sais que je ne suis pas blessé, mais je suis prêt à te laisser partir. Il n'y a pas de raison de s'inquiéter.",Paisible
12536,"Ce soir, je me sens en sécurité, et je ne peux pas me permettre de me faire du souci pour toi. Je sais que tu as beaucoup de choses à gérer, mais tu dois me promettre que ce n'est pas comme ça que je",Motivé
12537,"Ce soir, je me sens comme un homme. Je suis un peu fatigué, et j'ai faim. J'en ai marre de tout ça. Et toi, tu es un idiot. Tu es le seul à pouvoir m'aider. C",Enervé
12538,"Ce soir, je me sens comme un bébé qui s'en va. Je ne veux pas être comme ça, mais je vais faire une exception. Vous avez déjà été en couple? Oui, on a eu un enfant. J'ai fait un",Heureux
